amplitude
0.00000000
0.39430170
0.71748034
0.91524168
0.96251594
0.86821996
0.67129780
0.42933936
0.20306136
0.04096189
-0.03174465
-0.01715488
0.05900955
0.15727976
0.23731188
0.26986891
0.24449637
0.17092471
0.07419675
-0.01459970
-0.06887770
-0.07501839
-0.03619785
0.02943068
0.09538678
0.13602456
0.13515002
0.09128732
0.01792701
-0.06125503
-0.12057897
-0.14120973
-0.11772426
-0.06018783
0.00900915
0.06258440
0.07767098
0.04392916
-0.03229757
-0.12933129
-0.21681398
-0.26572583
-0.25864359
-0.19688245
-0.10198801
-0.01070108
0.03547693
0.00324365
-0.12083746
-0.32360496
-0.56586282
-0.79056056
-0.93669720
-0.95531518
-0.82320787
-0.55045940
-0.17955152
0.22393760
0.58670012
0.84510448
0.96004656
0.92536362
0.76771466
0.53818072
0.29808128
0.10300701
-0.01057969
-0.03270095
0.02047268
0.11407312
0.20654427
0.26248937
0.26259462
0.20792553
0.11769899
0.02162874
-0.05047812
-0.07848996
-0.05805529
-0.00128551
0.06796993
0.12252975
0.14112203
0.11542083
0.05261694
-0.02725191
-0.09826928
-0.13756748
-0.13323983
-0.08859204
-0.02127549
0.04248369
0.07672465
0.06477451
0.00543334
-0.08585691
-0.18146649
-0.25044524
-0.26910199
-0.22991024
-0.14571935
-0.04758495
0.02354484
0.02911449
-0.05430995
-0.22573364
-0.45689627
-0.69718957
-0.88539421
-0.96527516
-0.90084055
-0.68700994
-0.35259518
0.04543874
0.43507451
0.74630858
0.92768282
0.95793165
0.84975277
0.64488728
0.40206996
0.18130880
0.02884491
-0.03320347
-0.00996979
0.07067466
0.16852495
0.24400478
0.26979841
0.23786196
0.16005923
0.06265429
-0.02327424
-0.07229922
-0.07267671
-0.02953225
0.03759419
0.10183070
0.13823178
0.13213398
0.08389451
0.00852104
-0.06961649
-0.12519822
-0.14068336
-0.11244571
-0.05224611
0.01651005
0.06656942
0.07616137
0.03677693
-0.04326570
-0.14083377
-0.22515734
-0.26805412
-0.25399609
-0.18670332
-0.08988728
-0.00149149
0.03721502
-0.00534262
-0.13977113
-0.34972856
-0.59339235
-0.81243818
-0.94639934
-0.94862794
-0.79947339
-0.51293127
-0.13473751
0.26778863
0.62157240
0.86512737
0.96283854
0.91246079
0.74399027
0.51043903
0.27322978
0.08631441
-0.01667411
-0.02893234
0.03074067
0.12607745
0.21564314
0.26551917
0.25867928
0.19853535
0.10598935
0.01130349
-0.05640148
-0.07862394
-0.05301247
0.00661687
0.07554992
0.12683540
0.14041775
0.10974599
0.04374119
-0.03645347
-0.10480941
-0.13937747
-0.12989427
-0.08148354
-0.01317386
0.04835166
0.07777798
0.05999982
-0.00418892
-0.09758386
-0.19163501
-0.25567734
-0.26749683
-0.22183250
-0.13390231
-0.03646890
0.02908296
0.02528665
-0.06887365
-0.24926851
-0.48465420
-0.72246820
-0.90119832
-0.96617099
-0.88449219
-0.65496016
-0.31005346
0.09076695
0.47481808
0.77343714
0.93815727
0.95156583
0.83007297
0.61805271
0.37517214
0.16052864
0.01796941
-0.03352153
-0.00204860
0.08251235
0.17939871
0.24995999
0.26889517
0.23057611
0.14892064
0.05127945
-0.03142368
-0.07503218
-0.06972001
-0.02252660
0.04572093
0.10788861
0.13984771
0.12853116
0.07612383
-0.00092337
-0.07766372
-0.12925901
-0.13954840
-0.10672333
-0.04418823
0.02374505
0.06998243
0.07395876
0.02904682
-0.05448706
-0.15215406
-0.23291437
-0.26956425
-0.24856503
-0.17605561
-0.07783725
0.00709175
0.03787343
-0.01518291
-0.15976851
-0.37637634
-0.62067533
-0.83325963
-0.95441232
-0.93997430
-0.77394267
-0.47420092
-0.08960409
0.31099921
0.65499958
0.88324657
0.96371338
0.89805512
0.71947882
0.48272945
0.24911904
0.07078935
-0.02154031
-0.02421966
0.04143846
0.13793728
0.22413669
0.26772275
0.25400208
0.18868873
0.09425472
0.00136411
-0.06168003
-0.07808177
-0.04748859
0.01465336
0.08288650
0.13061693
0.13909744
0.10357913
0.03466788
-0.04549003
-0.11087886
-0.14057406
-0.12600734
-0.07410006
-0.00517105
0.05376543
0.07816393
0.05456711
-0.01422873
-0.10932592
-0.20138200
-0.26016448
-0.26505658
-0.21311496
-0.12188933
-0.02572928
0.03371511
0.02023919
-0.08463250
-0.27360461
-0.51252445
-0.74703994
-0.91555853
-0.96517057
-0.86621537
-0.62139879
-0.26677780
0.13587449
0.51344024
0.79881389
0.94666436
0.94346716
0.80926378
0.59088877
0.34872720
0.14076902
0.00834076
-0.03273349
0.00654760
0.09445510
0.18984735
0.25515237
0.26716772
0.22267561
0.13756035
0.04012091
-0.03901747
-0.07707304
-0.06617150
-0.01522202
0.05376622
0.11352730
0.14086148
0.12435622
0.06801006
-0.01036339
-0.08536058
-0.13274448
-0.13781338
-0.10058860
-0.03605843
0.03067204
0.07279806
0.07106410
0.02076719
-0.06591397
-0.16324019
-0.24004617
-0.27024466
-0.24237253
-0.16499092
-0.06590514
0.01498583
0.03741411
-0.02627605
-0.18078534
-0.40346934
-0.64761715
-0.85293931
-0.96068312
-0.92934964
-0.74666303
-0.43435742
-0.04426082
0.35346603
0.68690967
0.89943806
0.96269901
0.88221700
0.69427300
0.45514206
0.22581374
0.05645652
-0.02519633
-0.01861449
0.05249877
0.14959058
0.23198591
0.26909380
0.24858858
0.17843264
0.08254713
-0.00814929
-0.06629776
-0.07687547
-0.04151840
0.02277892
0.08993971
0.13385273
0.13716465
0.09694731
0.02543806
-0.05432072
-0.11645105
-0.14115433
-0.12160123
-0.06648185
0.00268797
0.05869066
0.07787113
0.04849309
-0.02464541
-0.12103087
-0.21066070
-0.26388168
-0.26178833
-0.20379739
-0.10974300
-0.01543351
0.03739000
0.01395473
-0.10156097
-0.29867652
-0.54041646
-0.77081204
-0.92840483
-0.96224663
-0.84603489
-0.58639846
-0.22287180
0.18065192
0.55085244
0.82239226
0.95320942
0.93368916
0.78741092
0.56348976
0.32281343
0.12207340
-0.00004063
-0.03087786
0.01575596
0.10643606
0.19981995
0.25956063
0.26462832
0.21419973
0.12603031
0.02922593
-0.04602794
-0.07842157
-0.06205710
-0.00766085
0.06168600
0.11871578
0.14126522
0.11962658
0.05958964
-0.01975620
-0.09267267
-0.13564054
-0.13548977
-0.09407515
-0.02790150
0.03725013
0.07499366
0.06748165
0.01196921
-0.07749737
-0.17404078
-0.24651640
-0.27008756
-0.23544454
-0.15356364
-0.05415882
0.02212976
0.03580292
-0.03861589
-0.20277263
-0.43092562
-0.67412287
-0.87139422
-0.96516364
-0.91675540
-0.71768731
-0.39349341
0.00118207
0.39508820
0.71723551
0.91368383
0.95982894
0.86502048
0.66846644
0.42776504
0.20337444
0.04333560
-0.02766472
-0.01217121
0.06385392
0.16097724
0.23915533
0.26962997
0.24246751
0.16781552
0.07091801
-0.01719890
-0.07024192
-0.07502016
-0.03513858
0.03094832
0.09667116
0.13652392
0.13462592
0.08987984
0.01609352
-0.06290566
-0.12150180
-0.14111836
-0.11670074
-0.05867050
0.01035865
0.06309515
0.07689140
0.04179768
-0.03539617
-0.13264618
-0.21942609
-0.26680732
-0.25770316
-0.19392296
-0.09752754
-0.00564828
0.04005942
0.00642057
-0.11962855
-0.32441491
-0.56823809
-0.79369307
-0.93967122
-0.95737761
-0.82398147
-0.55003644
-0.17844111
0.22499088
0.58697002
0.84413136
0.95780375
0.92229004
0.76460236
0.53594931
0.29750588
0.10448045
-0.00717927
-0.02799685
0.02551212
0.11838936
0.20926853
0.26316743
0.26129287
0.20519007
0.11438280
0.01864015
-0.05243036
-0.07908082
-0.05740523
0.00011358
0.06943702
0.12342532
0.14105404
0.11436238
0.05090049
-0.02905923
-0.09956740
-0.13793601
-0.13259197
-0.08721862
-0.01976261
0.04343992
0.07654941
0.06321902
0.00268681
-0.08918702
-0.18450532
-0.25229143
-0.26908902
-0.22781084
-0.14183062
-0.04266649
0.02846467
0.03300985
-0.05219122
-0.22567690
-0.45866056
-0.70009759
-0.88854422
-0.96781089
-0.90219905
-0.68707375
-0.35170483
0.04661405
0.43576758
0.74591502
0.92597189
0.95514209
0.84654303
0.64215337
0.40068434
0.18185746
0.03144120
-0.02897242
-0.00494672
0.07543613
0.17203931
0.24561310
0.26933285
0.23567062
0.15688705
0.05941797
-0.02574944
-0.07350305
-0.07253393
