amplitude
0.00000000
0.40627502
0.73926956
0.94304117
0.99175651
0.89459861
0.69168909
0.44236368
0.20918406
0.04212718
-0.03281696
-0.01779788
0.06068940
0.16197877
0.24449457
0.27809821
0.25200070
0.17621288
0.07653029
-0.01501212
-0.07100580
-0.07739631
-0.03743273
0.03019788
0.09821607
0.14018711
0.13940158
0.09430770
0.01877608
-0.06281750
-0.12401522
-0.14539304
-0.12133139
-0.06216332
0.00907365
0.06428636
0.07990981
0.04526553
-0.03314967
-0.13304220
-0.22316543
-0.27363190
-0.26647836
-0.20302688
-0.10543097
-0.01150049
0.03603675
0.00287862
-0.12483297
-0.33357105
-0.58299348
-0.81435832
-0.96483824
-0.98399349
-0.84789630
-0.56690718
-0.18476656
0.23097661
0.60478978
0.87108979
0.98955123
0.95378788
0.79124373
0.55454958
0.30691349
0.10566412
-0.01156814
-0.03444855
0.02039121
0.11701886
0.21257430
0.27051673
0.27086808
0.21466198
0.12166760
0.02251323
-0.05203493
-0.08115262
-0.06027063
-0.00180356
0.06969837
0.12620223
0.14571989
0.11957729
0.05509009
-0.02715994
-0.10048534
-0.14128579
-0.13721052
-0.09156193
-0.02243219
0.04321533
0.07863693
0.06660327
0.00578623
-0.08801015
-0.18640804
-0.25756580
-0.27706421
-0.23708466
-0.15076596
-0.04999727
0.02311763
0.02889468
-0.05682503
-0.23307929
-0.47084181
-0.71806112
-0.91172721
-0.99392289
-0.92754282
-0.70729751
-0.36280722
0.04728587
0.44879618
0.76957128
0.95653296
0.98769854
0.87609313
0.66470486
0.41408293
0.18613711
0.02862189
-0.03556464
-0.01163758
0.07170044
0.17297047
0.25128404
0.27835702
0.24577252
0.16567340
0.06511276
-0.02381841
-0.07479294
-0.07555913
-0.03126764
0.03801900
0.10460133
0.14268336
0.13700684
0.08777563
0.01032132
-0.07030695
-0.12799174
-0.14454847
-0.11607835
-0.05453175
0.01609978
0.06778097
0.07803365
0.03796532
-0.04402074
-0.14425063
-0.23112836
-0.27563976
-0.26171784
-0.19305619
-0.09391439
-0.00323211
0.03656603
-0.00703932
-0.14504607
-0.36074483
-0.61119164
-0.83641612
-0.97418322
-0.97642511
-0.82282916
-0.52771767
-0.13812254
0.27664504
0.64128309
0.89237125
0.99311119
0.94109048
0.76715917
0.52595209
0.28084647
0.08757919
-0.01903070
-0.03183896
0.02984518
0.12861648
0.22165247
0.27381445
0.26736004
0.20565343
0.11017266
0.01215224
-0.05825044
-0.08176286
-0.05575652
0.00567477
0.07710101
0.13066709
0.14552502
0.11469438
0.04715515
-0.03543970
-0.10628472
-0.14265400
-0.13376912
-0.08467070
-0.01475936
0.04858549
0.07926971
0.06159807
-0.00382510
-0.09950695
-0.19621701
-0.26244429
-0.27525986
-0.22908905
-0.13938863
-0.03968665
0.02754756
0.02377909
-0.07269393
-0.25776236
-0.49943050
-0.74372874
-0.92740536
-0.99416317
-0.91005367
-0.67371969
-0.31849207
0.09446081
0.49027429
0.79814313
0.96800823
0.98178863
0.85628759
0.63720125
0.38608439
0.16399497
0.01632599
-0.03716055
-0.00468846
0.08296746
0.18368619
0.25742144
0.27783926
0.23890749
0.15483272
0.05380246
-0.03217291
-0.07795461
-0.07313913
-0.02475147
0.04585808
0.11068720
0.14468590
0.13410927
0.08091448
0.00182919
-0.07752905
-0.13149245
-0.14319249
-0.11046864
-0.04684010
0.02284711
0.07073382
0.07552599
0.03015975
-0.05508445
-0.15524755
-0.23851751
-0.27688314
-0.25625704
-0.18271067
-0.08253132
0.00435639
